DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,TRANSFORMATION,ADJUSTMENT,SEX,AGE,ACTIVITY,FREQ,TIME_PERIOD,OBS_VALUE,BASE_PER,OBS_STATUS,UNIT_MULT,DECIMALS
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),EU27_2020,EMP,PS,_Z,Y,_T,_T,F,A,2023,13954.17,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),EU27_2020,EMP,PS,_Z,Y,_T,_T,F,A,2022,13745.1,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2023,9.425,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2024,9.25,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2012,10.55,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2013,10.8,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2014,10.075,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2015,9.8,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2016,9.425,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2017,9.625,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2018,9.2,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2019,8.725,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2020,8.8,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y25T54,_Z,A,2021,9.15,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T74,_Z,A,2017,9.3775,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T74,_Z,A,2018,9.604167,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T74,_Z,A,2019,10.4375,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T74,_Z,A,2020,15.965,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T74,_Z,A,2021,13.895,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T74,_Z,A,2022,11.2875,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T74,_Z,A,2023,10.23083,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T74,_Z,A,2024,9.544167,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T74,_Z,A,2012,10.57333,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T74,_Z,A,2013,9.811666,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T74,_Z,A,2014,9.2775,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),COL,UNE_LF,PT_LF_SUB,_Z,Y,_T,Y15T74,_Z,A,2015,9.014167,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NLD,LF,PS,_Z,Y,_T,Y55T64,_Z,A,2017,1576,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NLD,LF,PS,_Z,Y,_T,Y55T64,_Z,A,2018,1628.75,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NLD,LF,PS,_Z,Y,_T,Y55T64,_Z,A,2019,1683.75,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NLD,LF,PS,_Z,Y,_T,Y55T64,_Z,A,2020,1733.25,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NLD,LF,PS,_Z,Y,_T,Y55T64,_Z,A,2021,1764.575,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NLD,LF,PS,_Z,Y,_T,Y55T64,_Z,A,2022,1817.375,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NLD,LF,PS,_Z,Y,_T,Y55T64,_Z,A,2023,1867.75,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NLD,LF,PS,_Z,Y,_T,Y55T64,_Z,A,2024,1889.275,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NLD,LF,PS,_Z,Y,_T,Y55T64,_Z,A,2012,1319.5,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NLD,LF,PS,_Z,Y,_T,Y55T64,_Z,A,2013,1378.25,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NLD,LF,PS,_Z,Y,_T,Y55T64,_Z,A,2014,1417,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),NLD,LF,PS,_Z,Y,_T,Y55T64,_Z,A,2015,1480.75,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),POL,WAP,PS,_Z,Y,_T,Y15T74,_Z,A,2013,28526.55,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),POL,WAP,PS,_Z,Y,_T,Y15T74,_Z,A,2012,28577.32,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),POL,WAP,PS,_Z,Y,_T,Y15T74,_Z,A,2024,27737.45,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),POL,WAP,PS,_Z,Y,_T,Y15T74,_Z,A,2023,27939.18,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),POL,WAP,PS,_Z,Y,_T,Y15T74,_Z,A,2022,28131.4,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),POL,WAP,PS,_Z,Y,_T,Y15T74,_Z,A,2021,28311.75,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),POL,WAP,PS,_Z,Y,_T,Y15T74,_Z,A,2020,28415.68,,B,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),POL,WAP,PS,_Z,Y,_T,Y15T74,_Z,A,2019,28335.6,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),POL,WAP,PS,_Z,Y,_T,Y15T74,_Z,A,2018,27851.88,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),POL,WAP,PS,_Z,Y,_T,Y15T74,_Z,A,2017,27982.75,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),POL,WAP,PS,_Z,Y,_T,Y15T74,_Z,A,2016,28081.6,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),POL,WAP,PS,_Z,Y,_T,Y15T74,_Z,A,2015,28410.3,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,EMP,PS,_Z,Y,_T,_T,A,A,2013,6665.526,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,EMP,PS,_Z,Y,_T,_T,A,A,2012,6622.947,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,EMP,PS,_Z,Y,_T,_T,A,A,2024,6422.735,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,EMP,PS,_Z,Y,_T,_T,A,A,2023,6575.072,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,EMP,PS,_Z,Y,_T,_T,A,A,2022,6781.097,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,EMP,PS,_Z,Y,_T,_T,A,A,2021,6751.959,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,EMP,PS,_Z,Y,_T,_T,A,A,2020,6311.178,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,EMP,PS,_Z,Y,_T,_T,A,A,2019,6667.569,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,EMP,PS,_Z,Y,_T,_T,A,A,2018,6653.45,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,EMP,PS,_Z,Y,_T,_T,A,A,2017,6621.433,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,EMP,PS,_Z,Y,_T,_T,A,A,2016,6710.256,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,EMP,PS,_Z,Y,_T,_T,A,A,2015,6743.945,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),OECD,WAP,PS,_Z,Y,_T,Y25T54,_Z,A,2021,541564.7,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),OECD,WAP,PS,_Z,Y,_T,Y25T54,_Z,A,2020,541020.1,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),OECD,WAP,PS,_Z,Y,_T,Y25T54,_Z,A,2019,540654.8,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),OECD,WAP,PS,_Z,Y,_T,Y25T54,_Z,A,2018,539640.4,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),OECD,WAP,PS,_Z,Y,_T,Y25T54,_Z,A,2017,538483.7,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),OECD,WAP,PS,_Z,Y,_T,Y25T54,_Z,A,2016,538547.6,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),OECD,WAP,PS,_Z,Y,_T,Y25T54,_Z,A,2015,536820.5,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),OECD,WAP,PS,_Z,Y,_T,Y25T54,_Z,A,2014,535710.1,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),OECD,WAP,PS,_Z,Y,_T,Y25T54,_Z,A,2013,534970.1,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),OECD,WAP,PS,_Z,Y,_T,Y25T54,_Z,A,2012,533966.4,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),OECD,WAP,PS,_Z,Y,_T,Y25T54,_Z,A,2024,547411.7,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),OECD,WAP,PS,_Z,Y,_T,Y25T54,_Z,A,2023,545250,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T74,_Z,A,2016,32.05,,B,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T74,_Z,A,2017,31.8,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T74,_Z,A,2018,31.45,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T74,_Z,A,2019,30.5,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T74,_Z,A,2020,30.525,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T74,_Z,A,2021,29.875,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T74,_Z,A,2022,28.65,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T74,_Z,A,2023,27.925,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T74,_Z,A,2024,25.95,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T74,_Z,A,2012,31.675,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T74,_Z,A,2013,32.65,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,OLF_WAP,PT_WAP_SUB,_Z,Y,_T,Y15T74,_Z,A,2014,32.675,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ZAF,EMP,PS,_Z,Y,_T,_T,BTF,A,2019,3660.433,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ZAF,EMP,PS,_Z,Y,_T,_T,BTF,A,2018,3809.121,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ZAF,EMP,PS,_Z,Y,_T,_T,BTF,A,2017,3779.422,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ZAF,EMP,PS,_Z,Y,_T,_T,BTF,A,2016,3684.772,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ZAF,EMP,PS,_Z,Y,_T,_T,BTF,A,2015,3753.82,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ZAF,EMP,PS,_Z,Y,_T,_T,BTF,A,2014,3553.731,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ZAF,EMP,PS,_Z,Y,_T,_T,BTF,A,2013,3494.541,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ZAF,EMP,PS,_Z,Y,_T,_T,BTF,A,2012,3384.456,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ZAF,EMP,PS,_Z,Y,_T,_T,BTF,A,2024,3512.133,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ZAF,EMP,PS,_Z,Y,_T,_T,BTF,A,2023,3405.439,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ZAF,EMP,PS,_Z,Y,_T,_T,BTF,A,2022,3290.365,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ZAF,EMP,PS,_Z,Y,_T,_T,BTF,A,2021,3035.041,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,WAP,PS,_Z,Y,_T,Y15T24,_Z,A,2017,323.025,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,WAP,PS,_Z,Y,_T,Y15T24,_Z,A,2018,303.275,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,WAP,PS,_Z,Y,_T,Y15T24,_Z,A,2019,288.35,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,WAP,PS,_Z,Y,_T,Y15T24,_Z,A,2020,280.95,,B,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,WAP,PS,_Z,Y,_T,Y15T24,_Z,A,2021,275.725,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,WAP,PS,_Z,Y,_T,Y15T24,_Z,A,2022,270.2,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,WAP,PS,_Z,Y,_T,Y15T24,_Z,A,2023,273.325,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,WAP,PS,_Z,Y,_T,Y15T24,_Z,A,2024,276.7,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,WAP,PS,_Z,Y,_T,Y15T24,_Z,A,2012,411.6,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,WAP,PS,_Z,Y,_T,Y15T24,_Z,A,2013,397.8,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,WAP,PS,_Z,Y,_T,Y15T24,_Z,A,2014,385.65,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,WAP,PS,_Z,Y,_T,Y15T24,_Z,A,2015,369.3,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2015,27911.78,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2016,27511.7,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2017,27432.75,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2018,27409.53,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2019,26922.97,,B,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2020,27057.78,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2021,28091.97,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2022,27821.07,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2023,27833.65,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2024,27707.72,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2012,27490.63,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2013,27403.93,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y25T54,_Z,A,2023,3142.925,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y25T54,_Z,A,2024,3128.225,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y25T54,_Z,A,2012,3071.75,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y25T54,_Z,A,2013,3066.75,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y25T54,_Z,A,2014,3061.75,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y25T54,_Z,A,2015,3077.5,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y25T54,_Z,A,2016,3103.25,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y25T54,_Z,A,2017,3119.75,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y25T54,_Z,A,2018,3125.5,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y25T54,_Z,A,2019,3144.75,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y25T54,_Z,A,2020,3053.25,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y25T54,_Z,A,2021,3069.3,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2018,6.675,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2019,9.241667,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2020,11.43333,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2021,11.83333,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2022,8.2,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2023,8.575,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2024,8.475,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2012,15.04167,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2013,11.68333,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2014,10.94167,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2015,9.791667,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISL,UNE_LF_M,PT_LF_SUB,_Z,Y,_T,Y15T24,_Z,A,2016,7.241667,,A,0,1
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,EMP,PS,_Z,Y,_T,Y15T74,_Z,A,2016,2760.225,,B,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,EMP,PS,_Z,Y,_T,Y15T74,_Z,A,2017,2788.525,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,EMP,PS,_Z,Y,_T,Y15T74,_Z,A,2018,2832.275,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,EMP,PS,_Z,Y,_T,Y15T74,_Z,A,2019,2877.65,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,EMP,PS,_Z,Y,_T,Y15T74,_Z,A,2020,2852.375,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,EMP,PS,_Z,Y,_T,Y15T74,_Z,A,2021,2888.875,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,EMP,PS,_Z,Y,_T,Y15T74,_Z,A,2022,2971.75,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,EMP,PS,_Z,Y,_T,Y15T74,_Z,A,2023,3001.575,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,EMP,PS,_Z,Y,_T,Y15T74,_Z,A,2024,3061.4,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,EMP,PS,_Z,Y,_T,Y15T74,_Z,A,2012,2644.7,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,EMP,PS,_Z,Y,_T,Y15T74,_Z,A,2013,2636.1,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DNK,EMP,PS,_Z,Y,_T,Y15T74,_Z,A,2014,2663.9,,A,3,0
