DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,TRANSFORMATION,ADJUSTMENT,SEX,AGE,ACTIVITY,FREQ,TIME_PERIOD,OBS_VALUE,BASE_PER,OBS_STATUS,UNIT_MULT,DECIMALS
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISR,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2012,247.0417,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISR,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2013,228.3333,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISR,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2014,222.55,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISR,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2015,201.9333,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISR,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2016,188.325,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISR,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2017,168.3,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ISR,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2018,162.6,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CRI,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2017,204.6102,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CRI,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2018,242.5912,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CRI,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2019,289.858,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CRI,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2020,468.3595,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CRI,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2021,400.9385,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CRI,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2022,299.7708,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CRI,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2023,205.058,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CRI,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2024,176.986,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CRI,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2012,225.219,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CRI,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2013,209.742,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CRI,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2014,219.736,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CRI,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2015,218.802,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVN,LF,PS,_Z,Y,_T,Y_GE15,_Z,A,2016,994.575,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVN,LF,PS,_Z,Y,_T,Y_GE15,_Z,A,2017,1026.45,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVN,LF,PS,_Z,Y,_T,Y_GE15,_Z,A,2018,1033.425,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVN,LF,PS,_Z,Y,_T,Y_GE15,_Z,A,2019,1028.225,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVN,LF,PS,_Z,Y,_T,Y_GE15,_Z,A,2021,1019.95,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVN,LF,PS,_Z,Y,_T,Y_GE15,_Z,A,2022,1027.35,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVN,LF,PS,_Z,Y,_T,Y_GE15,_Z,A,2023,1026.9,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),SVN,LF,PS,_Z,Y,_T,Y_GE15,_Z,A,2024,1036.75,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2016,238.175,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2017,233.625,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2018,231.275,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2019,216.275,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2021,248.4,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2022,204.35,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2023,204.275,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2024,221.275,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2020,237.65,,B,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2012,204.325,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2013,218.875,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2014,226.625,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUS,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2017,6962.602,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUS,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2018,6992.287,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUS,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2019,7035.017,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUS,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2020,7339.317,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUS,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2021,7190.201,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUS,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2022,7136.638,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUS,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2023,7278.021,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUS,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2024,7406.349,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUS,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2012,6405.756,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUS,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2013,6556.821,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUS,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2014,6702.583,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUS,OLF,PS,_Z,Y,_T,Y_GE15,_Z,A,2015,6745.044,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),IRL,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2015,226.225,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),IRL,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2016,194.875,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),IRL,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2018,137.45,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),IRL,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2019,120.95,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),IRL,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2021,160.075,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),IRL,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2022,120.575,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),IRL,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2023,120.275,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),IRL,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2024,123,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),IRL,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2017,157.85,,B,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),IRL,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2020,136.675,,B,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),IRL,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2012,343.65,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),IRL,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2013,308.5,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2017,8853.15,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2018,8851.825,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2019,8863.575,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2020,8902.875,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2021,9033.325,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2022,9110.9,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2023,9205.25,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2024,9309.2,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2012,8947.5,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2013,8911.875,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),PRT,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2014,8883.45,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),EST,LF,PS,_Z,Y,_T,Y_GE15,_Z,A,2022,721,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),EST,LF,PS,_Z,Y,_T,Y_GE15,_Z,A,2023,747.675,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),EST,LF,PS,_Z,Y,_T,Y_GE15,_Z,A,2024,760.925,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),EST,LF,PS,_Z,Y,_T,Y_GE15,_Z,A,2020,704.525,,B,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),EST,LF,PS,_Z,Y,_T,Y_GE15,_Z,A,2012,683.4,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2017,9176.925,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2018,9140.15,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2019,9103.525,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2020,9078.95,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2021,9065.35,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2022,9050.15,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2023,9037,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2024,9018.05,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2012,9344.8,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2013,9309.5,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2014,9282.1,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),GRC,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2015,9246.55,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2016,4220.175,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2017,4260.1,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2018,4319,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2019,4354.65,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2021,4305.9,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2022,4442.475,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2023,4482.875,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2024,4488.7,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2020,4296.8,,B,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2012,4084.4,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2013,4104.55,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),AUT,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2014,4112.675,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2015,40208.73,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2016,41265.13,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2017,41661.43,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2018,41912.8,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2021,41397.95,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2022,42465.93,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2023,43041.02,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2024,43262.48,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2020,41859.23,,E,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2019,42398.52,,B,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2012,39125.95,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),DEU,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2013,39529.73,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2015,88456.05,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2016,89927.76,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2017,90055.48,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2018,92171.81,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2019,94033.84,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2021,97801.59,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2022,99171.59,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2023,100308.9,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2024,101467.6,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2020,95878.27,,B,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2012,84772.31,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),MEX,WAP,PS,_Z,Y,_T,Y_GE15,_Z,A,2013,85889.61,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),RUS,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2014,3889.374,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),RUS,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2015,4263.927,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),RUS,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2016,4243.492,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),RUS,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2017,3967.073,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),RUS,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2018,3656.988,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),RUS,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2019,3461.305,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),RUS,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2020,4317.854,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),RUS,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2021,3625.523,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),RUS,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2012,4130.66,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),TUR,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2017,3441,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),TUR,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2018,3512.5,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),TUR,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2019,4463.083,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),TUR,UNE_M,PS,_Z,Y,_T,Y_GE15,_Z,A,2020,4039.667,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2012,4351.1,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2013,4392.4,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2014,4468.35,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2020,4696.1,,B,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2015,4537.95,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2016,4603.9,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),CHE,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2017,4636.25,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2016,116.15,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2017,103.125,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2018,90.05,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2019,91.975,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2021,104.775,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2022,89.95,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2023,105.85,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2024,111.775,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2020,125.975,,B,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2012,196.8,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2013,172.45,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),LTU,UNE,PS,_Z,Y,_T,Y_GE15,_Z,A,2014,158.025,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ITA,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2016,22757.43,,A,3,0
OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),ITA,EMP,PS,_Z,Y,_T,Y_GE15,_Z,A,2017,23021.93,,A,3,0
